,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
983,6065,USER Lah di padang yg sekolah negeri (dan beberapa swasta kecuali sekolah swasta kristen/katolik) mo islam kek kaga kek yg cewenya musti pake jilbab tiap hari karena seragam sekolahnya berjilbab wkwkwkwwkwk dan ini gak cuman SMA tapi dari SD SMP j,0,0,0,0,0,0,0,0,0
984,2399,Presiden Jokowi Apresiasi Model Kerja Sama Bisnis Dalam Proyek BIJB Kertajati,0,0,0,0,0,0,0,0,0
985,520,USER Amin... Smoga Istiqomah...\nJgn khawatir cibiran org anggap aja ujian..\nIngat banyak org2 yg dulunya masalahnya suram bahkan kafir sekalipun kemudian taubat dan menjadi tokoh pejuang agama Islam...',0,0,0,0,0,0,0,0,0
986,12192,"USER Lu kira gua udah pake, geblek.'",1,1,1,0,0,0,0,0,1
987,4787,lalu kepung YLHBI bubarkan HTI Iluni UI dstnya... URL,1,0,0,1,1,0,0,0,0
988,7941,USER berisik tai gajedot. diemin jempol lo bisa gak.',1,1,1,0,0,0,0,0,1
989,8658,USER USER USER USER Sarap ni orang',1,1,1,0,0,0,1,0,0
990,10302,"Bubarkan partai gaduh, partai burung pipit dan partai sapi jualan agama",1,0,0,1,0,0,0,0,1
991,9288,Bertemu dg tokoh agama non muslim juga pak de....supaya seimbang....,0,0,0,0,0,0,0,0,0
992,1702,"USER Sebelumnya pake casio juga rin, diameternya lebih besar bulet gitu ga bikin cungkring. Tapi lupa serienya karena udah rusak pun :"")'",0,0,0,0,0,0,0,0,0
993,1053,"USER USER USER Oooohhh,ok sebut pasal Pusat Keamanan elok jugak boleh malaysia menasihat/beri tekanan dekat Arab saudi daripada bom Yaman,aku kalau boleh nak buat BDS arab saudi dekat malaysia sesetengah orang kita bangga makan Mcd produ",0,0,0,0,0,0,0,0,0
994,918,RT USER: USER jangan sampai Indonesia diambil alih sama cina... Apa perlu kita semua BoikotProdukChina ???,1,0,0,1,0,1,0,0,0
995,5870,Kontol sange lagi. Ngaceng lagi',0,1,0,0,0,0,0,0,0
996,10879,USER 1. Mengandung ekstrak lidah buaya 2. Tidak mengandung alkohol 3. Memiliki rasa manis 4. Tidak bereaksi terhadap obat lain',0,0,0,0,0,0,0,0,0
997,5198,"USER ini setan muncul dimana"" heran'",0,1,0,0,0,0,0,0,0
998,7830,USER USER USER Slamet ndesomu nangdi met... cedak unahe junjunganmu yak e.... kuclukk.... cebong cepek luuh..',1,1,1,0,0,0,0,0,1
999,2055,"Bertemu Ulama Jabar, Presiden Jokowi mengajak para ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilkada serentak (10/4/18)",0,0,0,0,0,0,0,0,0
1000,574,yg jelas-jelas masih hidup itu prabowo anak soemitro pengkhianat bangsa,1,0,1,0,0,0,0,0,1
1001,11137,USER USER ok gitu gimana nih nder???mata gw jg sipit nih nder\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0
1002,5955,USER Jangan bikin gua maho lagi ros :v rasanya pengen jadi chanyeol nih wkwkwk',0,1,0,0,0,0,0,0,0
1003,5020,USER USER yahudi berapa tu bosku . dalam 100 lbih jgk?',0,0,0,0,0,0,0,0,0
1004,10847,"USER USER USER USER USER USER susu onta ya, Hin?'",0,0,0,0,0,0,0,0,0
1005,3819,ini emot apaan kunyuk URL,0,1,0,0,0,0,0,0,0
1006,755,USER NGAKAK NGAPAIN NANYA SAMA GW TAE MINTA DIGAMPAR',1,1,1,0,0,0,0,0,1
1007,11213,Ih gila Nirina bego banget.',1,1,1,0,0,0,0,0,1
1008,6232,Netijen : Jokowi Diktator Jokowi Pro Cina Jokowi Tidak Pro Rakyat,1,0,1,0,0,1,0,0,0
1009,12956,RT USER Jangan merasa sakti dgn jubah kekuasaan. Jangan menunggu rakyat marah. Pecat Setya Novanto PecatKetuaDPR,1,0,1,0,0,0,0,0,1
1010,2104,"Bukannya kita tumbang, tapi justru kita yang sukses mengadu domba komunis dg liberalis hingga membuat pusing sang perancang perang. Kita tampil sebagai bangsa pemenang.'",0,0,0,0,0,0,0,0,0
1011,7543,"semua sukubangsa melakukan itu tidak terkecuali arab Hejaz. kita tahu Mesir mempraktekannya dgn nama seperti Akhen-Aten. Mesopotamian seperti Awel-Marduk. atau orang Ibrani-Yahudi dgn Ishma-El, Yeho-hanan etc.'",0,0,0,0,0,0,0,0,0
1012,10925,USER USER USER Catet satu cebong kader Komunis Indonesia.',1,1,1,0,0,1,0,0,0
1013,12990,USER USER USER Wkwkwk dasar cebong dia melarang selama dia mnjabat... Kalo anis kan smntara wkwkwkkw',1,1,1,0,0,0,0,0,1
1014,6219,USER USER Hp cina ya mas',0,0,0,0,0,0,0,0,0
1015,7748,"USER Haiii aviaa maap baru liat mensyennya, maap udik banget gw lama gak buka twitter gini kwkwkwkwk. Apakabsss lo??'",0,0,0,0,0,0,0,0,0
1016,2113,Begini Langkah Kapolres Madiun Agar Pilkada 2018 Berlangsung Kondusif dan Aman,0,0,0,0,0,0,0,0,0
1017,2902,USER USER USER USER Wakakaka.. Cebong ngibul. Ngikut gaya ngibul junjungannya',1,1,1,0,0,0,0,0,1
1018,2233,USER USER USER USER USER itu BENCONG hasil selingkuhan maknya p3r3k gerwani dgn kuda wowok... lahir lah si onta bencong akun abal2..... ngeooaahahahaaaaa \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x92\xa6\xf,1,1,1,0,0,0,0,1,0
1019,8104,"Jangan langsung ngepatenin ""oh ini mah buku komunis, oh ini mah buku ekstrem"" baca dulu, pelajarin. Banyak buku yang katanya ""terlarang"" justru bermanfaat buat belajar sejarah Indonesia.'",0,0,0,0,0,0,0,0,0
1020,2799,USER Cara apaapun yg dilakukan PSI tak akan laku di Indonesia....\nRakyat tahu PSI itu agen komunis....!!!',1,0,0,1,0,1,0,0,0
1021,2931,"Ada ga sih kacamata yang bisa bikin mata ini terlihat lebih besar? LOL Yang gue liat, tiap pake kacamata yg ada malah makin sipit mata guaaaa \xf0\x9f\x90\x99'",0,0,0,0,0,0,0,0,0
1022,2170,Hmm jual kaos ! Pekaes akui partai kekurangan logistik utk Pemilu 2019 ! MOKONDO USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0
1023,9580,USER Sa ae lu upil onta \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1
1024,11188,"USER USER USER hahaha bener lo USER giliran majikan dia mesum 7 taon si kunyuk mingkem USER sok suci pula ngatain 'mikirin sex' muke lacur lu nyuk..""",1,1,1,0,0,0,0,1,0
1025,10217,USER USER Gerombolan cebong pada ngumpet kayak di sembur air.',1,1,0,1,0,0,0,0,1
1026,1507,USER USER USER USER USER USER Kaga dan shegiya yana bani hakuri wllh sai yasha wahala',0,0,0,0,0,0,0,0,0
1027,9644,"Ada baiknya partai2 koalisi pendukung Jokowi menyepakati salah 1 metode mendapatkan Cawapres Jokowi. Menugaskan bbrp lembaga survei punya reputasi baik, untuk mengukur tingkat elektabilitas sejumlah pasangan Jokowi. Kemudian serahkan 2 atau 3 teratas utk d",0,0,0,0,0,0,0,0,0
1028,11977,USER USER USER USER Matamu picek',1,1,1,0,0,0,1,0,0
1029,5743,RT USER: TAI DAH ADE ADE AJE YUTUBER PLOKIS NGERJAIN BOCAH2 AU AMAT',0,1,0,0,0,0,0,0,0
1030,6064,USER Lagi tunangan ama Ak di cina',0,0,0,0,0,0,0,0,0
1031,8116,Sejarah Puasa: Adopsi dan Adaptasi Agama-Agama (Bag. V-Habis),0,0,0,0,0,0,0,0,0
1032,6892,"anak cucunya, adalah penganut agama Yahudi atau Nasrani?"" Katakanlah: ""Apakah kamu lebih mengetahui ataukah'",0,0,0,0,0,0,0,0,0
1033,1451,USER Keterlaluan kalo ada manusia yang doyan sama Sontoloyo model ginian',1,1,1,0,0,0,0,0,1
1034,6730,USER Susu kntl manis = susu kental manis \xf0\x9f\x98\x83',0,0,0,0,0,0,0,0,0
1035,7277,USER setiap hari ??!ð?¤¤; ;,0,0,0,0,0,0,0,0,0
1036,11735,"USER Dunia kan penuh munafiqun sok suci seperti ente.\nKalo semisal itu Ahok, pasti lo bilang KALAU GAK SALAH KENAPA KABUR?\nTapi karena itu si cabul adalah si jijik, ente jilat memek sendiri... ente bohongi diri sendiri.. ente gak nanya kenapa kabur kalau gak salah.\nMEME",1,1,1,0,0,0,0,1,0
1037,1242,RT USER: Pe Ka eS lagiiiii...!!! USER gitu lho... Partai Kampret Sejati URL,1,1,0,1,0,0,0,0,1
1038,2982,RT USER USER Cc USER USER mohon segera ditangkap manusia sampah ini KaPolri KaPolri KaPolri,1,0,1,0,0,0,0,0,1
1039,7794,Brengsek. 2 jam setengah yang memuaskan. Taik lah keren bet ni film :)) URL,0,1,0,0,0,0,0,0,0
1040,8832,USER KAFIR lah.. disini kan paling demen bilang kopar-kapir... \xf0\x9f\x98\x90\xf0\x9f\x98\x90\xf0\x9f\x98\x90',1,1,1,0,1,0,0,0,0
1041,1252,RT USER: USER Bejad pokonya dah',0,1,0,0,0,0,0,0,0
1042,12591,Stop dan tutup iklan meikerta sebab meikerta adalah proyek bodong...pribumu sampah jongos cina segeralah bertobat.,1,1,0,1,0,1,0,0,0
1043,4150,MAMPUS MAU SNAIL BEE INI ERROR',0,1,0,0,0,0,0,0,0
1044,2409,USER USER NGAKAK WKWKWKWKWWKWKWKWKWKWKWK BEGO',0,1,0,0,0,0,0,0,0
1045,7291,Orang gila URL,0,1,0,0,0,0,0,0,0
1046,228,"Signal kntl !! Pemeliharaan apalagi ini ? Niat gak sih ? Login twitter doank susah amat, gmn mau open redtube ? Cetan !! USER'",1,1,0,1,0,0,0,1,0
1047,6669,USER Kaya lu terkutuk',1,1,1,0,0,0,0,0,1
1048,13071,"USER #Pribumi iseng, aparat Sangarrrr #puluhancina rasis, aparat kok alay #jongos'",1,1,0,1,0,1,0,0,0
1049,9035,"Performancenya gada cacat/fals sedikitpun tbh. Panggungnya, konsepnya, apalagi efeknya keren banget woooooii'",0,0,0,0,0,0,0,0,0
1050,9997,USER Pantat dih',0,1,0,0,0,0,0,0,0
1051,12708,Gua kira harun yahya ilmuwan yahudi jaman dulu loh',0,0,0,0,0,0,0,0,0
1052,2904,Penghinaan ituu pak dikira tukang sablon kaos ð???ð???ð???ð???,0,0,0,0,0,0,0,0,0
1053,4004,"Di wikipedia, orde baru termasuk pemerintahan junta militer kayak pemerintahan myanmar sekarang? B aja. Yg diktator kan cuma jokowi.",1,0,1,0,0,0,0,0,1
1054,2602,RT USER USER Pasti ada hubungannya sama partai komunis dari Cina ini rezim antek antek aseng!,1,0,0,1,0,1,0,0,0
1055,5880,USER Kalah kan lu. Mampus',1,1,1,0,0,0,0,0,1
1056,3745,"USER Ekonomi meroket, orang miskin berkurang, tp msh jg bagi2 sembako....",0,0,0,0,0,0,0,0,0
1057,9507,USER Gua ketemu anjir didepan gua :(',0,1,0,0,0,0,0,0,0
1058,1255,"3) TSRM inilah juga hakim yang menyebabkan Mahkamah Persekutuan memutuskan penukaran agama tiga anak guru tadika, M Indira Gandhi (Muhammad Ridhuan Abdullah) hampir 10 tahun lalu daripada Hindu kepada Islam adalah terbatal dan tidak sah di sisi undang-un",0,0,0,0,0,0,0,0,0
1059,8954,USER mampus lu kunyuk',1,1,1,0,0,0,0,0,1
1060,2273,"#NowPepatahPetitih bersama Sucipto Hadi Purnomo - dosen budaya Jawa di Jurusan Sastra Jawa Unnes. Tema â??Aja Gumunan, Aja Getunan, Aja Kagetan, Aja Alemanâ??.",0,0,0,0,0,0,0,0,0
1061,8264,"Menemani Presiden Joko Widodo bertemu Ulama dari Kota Bekasi, Kabupaten Bekasi, Kota Depok, Kabupaten Karawang, dan Kabupaten Purwakarta. ; Mendengarkan keluhan dan bertukar pikiran.; Kami sepakat menjaga Pesta Demokrasi sejuk agar Indonesia semakin maju d",0,0,0,0,0,0,0,0,0
1062,844,"Hebat itu kalau apa yang diucapkan tidak sampai maksud dan tujuan, terlalu sensi tanpa basa basi, urung ada sepatah kata silaturahmi maupun klarifikasi, perorangan, berjamaah nti selanjutnya viral dan jauh dari budaya toleransi ketimuran, eksistensi sesaat",0,0,0,0,0,0,0,0,0
1063,1356,USER Orangan mancam ente gak di perlukan di negeri ini GEDONGAN gede dongo ngawur',1,1,1,0,0,0,0,0,1
1064,11524,anjing dengan daun telinga tegak memiliki pendengaran yang lebih baik daripada anjing berdaun telinga jatuh,0,0,0,0,0,0,0,0,0
1065,1961,USER Karena yg meneliti orang Kristen China. Hehehe',0,0,0,0,0,0,0,0,0
1066,7360,USER Jangan marah marah dong nete',0,1,0,0,0,0,0,0,0
1067,12998,RT USER Hebat dong Singapura. Di Indonesia jadi lurah saja ditolak kok apalagi jadi Gubernur macam Ahok. Wek..,1,0,1,0,0,0,0,0,1
1068,248,Apa yang terkuak semuanya sudah jelas sejak awal memang itu strategi kampanye kami di tim pemenangan anies sandi URL,1,0,1,0,0,0,0,0,1
1069,4123,USER USER USER USER USER USER USER USER Barusan ulama sejabar menyatakan dukung USER 2019 ð???,0,0,0,0,0,0,0,0,0
1070,7022,RT USER USER Sebetulnya USER itu hebat hanya curut sebelahnya Machiaveli,1,1,1,0,0,0,0,0,1
1071,7728,USER Halo Ustad Siauw. Nama saya Albert. Saya dulu Kristen. Sekarang sedang mencari. Saya following Ustad karena saya ingin belajar tentang Islam. Semoga diperbolehkan.',0,0,0,0,0,0,0,0,0
1072,9922,"TGB Presiden Nusantara For Indonesia, For Rakyat.",0,0,0,0,0,0,0,0,0
1073,10445,Kabeh sedulur kabeh makmur; #GusIpulMbakPuti ; #GusIpulPutiMenang,0,0,0,0,0,0,0,0,0
1074,12146,USER Dasar tai ijo',1,1,1,0,0,0,0,0,1
1075,1145,"USER Kebijakan pengembalian barang kepada konsumen yg dilakukan apabila barang tersebut rusak, cacat produksi atau konsumen merasa kurang puas dengan produk tersebut terhitung selama 7 hari dari tanggal pembelian #HauzMiniQuiz #HauzID USER USER",0,0,0,0,0,0,0,0,0
1076,11049,USER Suara orang mati koq masi dipakai buat legitimasi. Dasar rezim cebong dungu!!',1,1,0,1,0,0,0,0,1
1077,743,Monyet beneran mati ini mah:)) USER URL,0,1,0,0,0,0,0,0,0
1078,7623,"Jika istana sudah dikuasai komunis, rakyat harus bagaimana? lengserkan jokowi jokowi diktator Rakyat Bersama TNI URL",1,0,1,0,0,0,0,0,1
1079,10478,Gubernur DKI Shalat Jumat Bersama Erdogan,0,0,0,0,0,0,0,0,0
1080,4210,USER Enaknya di sate atau di saus padang nih titit hehehe',0,1,0,0,0,0,0,0,0
1081,2811,Gpp biar sekalian aja hancurkan rezimnya USER URL,1,0,1,0,0,0,0,0,1
1082,3390,USER Setan si lu ya',1,1,1,0,0,0,0,0,1
1083,12595,"Tidak boleh bertemu orang baru.\nDulu awalnya kita adalah orang baru, manusia asing tak saling kenal. \nApa tidak ada kemungkinan orang baru itu bisa menggantikan posisi kita.\nLebih baik menghindari untuk menjaga hati.'",0,0,0,0,0,0,0,0,0
1084,10028,"Teruss karna sekolah q cuma sampe hari jumat, nah hari jumat ada foto perkelas gitu. Iya sekolah q ga ada buku tahunan, gembel emank. dah tu adanya foto perkelas dan temanya bebas'",0,1,0,0,0,0,0,0,0
1085,2885,"Om...Ahoknya...Mana Om,Katanya Si BABi Ahok Bisa Ngatasi Banjir...Om...BABi Jgn Membual Om...?!!?",1,1,1,0,0,0,0,0,1
1086,7660,Pembatalan Pembangunan Proyek RKA Hambat Pertumbuhan Ekonomi Jambi,0,0,0,0,0,0,0,0,0
1087,6592,KPK Periksa Gubernur dan Cawagub Sumut Ijeck Shah,0,0,0,0,0,0,0,0,0
1088,3067,Penista Agama menjadi Santri Kehormatan.Yang kasih ini ke ahok otaknya perlu direparasi.Demi Pulkada nama Santri yg baik kailan jual belikan,1,0,1,0,1,0,0,0,0
1089,3696,lengserkan jokowi sj kok report ! jika punya plesiden dan pembantunya tdk sanggup sejahterakan rakyatnya !,1,0,1,0,0,0,0,0,1
1090,2281,"kalo di catatan harian menantu sinting, lakban = laki banget, sementara itu lakban menurut definisi df USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL",0,0,0,0,0,0,0,0,0
1091,6695,"Orang yg sering tertawa belum tentu gila, dan orang yg ga pernah tertawa belum tentu waras.'",0,0,0,0,0,0,0,0,0
1092,8526,"USER USER USER USER Baca bae2 maz bli USER tidak menyama2 kan dengan Islam dengan Hindu, bahkan diawal kata pun beliau menyebutkan \xe2\x80\x9ctdk bisa menilai islam dlm kacamata hindu\xe2\x80\x9d \nBeliau hanya menja",0,0,0,0,0,0,0,0,0
1093,5802,"Berusaha mendamaikan diri. Sama dengan slogan ""big is beautiful""-nya orang-orang gendut dan ""sumber pendapatan terbesar negara""-nya para perokok~ URL",0,0,0,0,0,0,0,0,0
1094,5331,"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Jadi kalo stereotif KAUM INTOLERAN, kalo punya resto, smntarany",0,0,0,0,0,0,0,0,0
1095,6088,"4. Hal ketiga yang ingin dibahas Presiden dalam #ratas kali ini yakni sisi promosi untuk #AsianGames2018, baik di media-media lokal maupun di media-media internasional.",0,0,0,0,0,0,0,0,0
1096,3806,"Muhammad Fahmi kok di friend list antum ada orang goblok &amp; fanatik buta?\nTydack barokah ya akhi, klo ana nemu orang kayak gitu auto removed \xf0\x9f\x90\x97'",1,1,1,0,0,0,0,0,1
1097,278,Sementara itu USER kerjanya musuhi dakwah Islam & bubarkan HTI..! Rakyat jg berhak lengserkan jokowok tukang pencitraan!!,1,0,1,0,1,0,0,0,0
1098,7930,Presiden Jokowi akan berikan gamelan pada dua sekolah,0,0,0,0,0,0,0,0,0
1099,6117,"6.Di Indonesia itu warga Hindu Nusantara tak pernah menjelek2 kan Hindu India, \nKatholik Nusantara tak pernah menjelek-njelekkan Katholik Vatikan, bahkan Syiah Nusantara tak pernah menjelek-jelekkan Syiah Iran; anehnya yg mengaku Islam Nusantara kok men",0,0,0,0,0,0,0,0,0
1100,5437,Dinamika politik hari ini adalah refleksi upaya koalisi SBY - Jenderal Merah dan TNI merebut Jokowi,1,0,1,0,0,0,0,0,1
1101,2947,USER USER PPP jd bangke ni 2019',1,1,0,1,0,0,0,0,1
1102,8649,USER Cewe gila. Sinting. Freak',1,1,1,0,0,0,1,0,0
1103,7422,#AsyikM3nang asyik dekat dengan ulama,0,0,0,0,0,0,0,0,0
1104,11174,RT USER USER Manusia manusia iblis yang minta KPK itu Di bubarkan klu KPK Bubar manusia 2 iblis ini pasti senang Hati .,1,1,1,0,0,0,0,0,1
1105,1411,USER pasti berak u mencret mencret doang',0,1,0,0,0,0,0,0,0
1106,8211,USER NJING NAJIS BGT MINO JELE',1,1,1,0,0,0,0,0,1
1107,2381,Ahok cari - cari celah untuk serang para saksi DramaAhokDikriminalisasi penjarakan ahok,1,0,1,0,0,0,0,0,1
1108,7677,"Rakyat terbelah karena pilpres? Wajar\n\nAS saja terbelah pada pilpres Nop 2016\n\nYg penting jangan terpecah, jangan konflik, jangan merusak NKR\n\nLebih penting lagi, jangan sampai proksi aseng asing menjajah RI'",0,0,0,0,0,0,0,0,0
1109,5244,"Saya strongly sepakat. Masukkan saja, supaya ada persilangan budaya. Dosen-dosen lokal jgn mau besar dalam tempurung. Buktikan kalau dosen lokal punya kemampuan yang bisa dihitung.",0,0,0,0,0,0,0,0,0
1110,10236,Blokir CINA? - Telegram diblokir krn jokowi tuduh digunakan teroris. Sabu asal Cina. Apa Cina kita usir saja sesuai dgn cara berpikir rezim?,1,0,0,1,0,1,0,0,0
1111,10726,Pernah mendengar kisah Presiden Soekarno dan masjid yang ditutup pemerintah Uni Soviet? ; Mari simak informasi berikut! ; ; #NahdlatulUlama #IslamNusantara #Islam #NU #Aswaja #Soekarno #Indonesia #NikitaKruschev #UniSoviet,0,0,0,0,0,0,0,0,0
1112,11083,"USER Dalam sejarah politik Indonesia dikenal pergerakan 3 Angkatan:\n\n1. #Angkatan45 yang memperjuangkan kemerdekaan\n\n2. #Angkatan66 dengan tuntutan Tritura: bubarkan PKI, turunkan harga2, rombak kabinet \n\n3. #Angkatan98 dengan tuntutan Refo",0,0,0,0,0,0,0,0,0
1113,6008,"Bajingan sekali kok drivernya itu. Sorry nggak pantes disebut driver, karena driver sifatnya universal. Kasihan yg lain yg udah kerja bener nanti kena, kita ganti selanjuttnya jadi bangsat aja'",1,1,1,0,0,0,0,0,1
1114,318,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0
1115,5512,Retweeted #2019GANTIPRESIDEN (USER):; ; Tenda Abang Becak Mau Disita Polisi Karena Tulisan #2019GantiPresiden,1,0,1,0,0,0,0,0,1
1116,6424,USER USER dikatain monyet',0,1,0,0,0,0,0,0,0
1117,9231,IQ 200 lihat pelanggaran HAM di myanmar 1. Usir duta besar myanmar 2. Usir org beragama budha di indonesia USER USER USER,1,0,0,1,1,0,0,0,0
1118,11013,"USER Begokkkkkk. Dasar otak onta, pikiran mesummm.. rakyat yg sdh kecekik ekonomi makin dicekik dg pajak semakin tinggi. Tp pemda DKI dan DPRD foya2 dgn duit pajak'",1,1,0,1,0,0,0,0,1
1119,13055,Presiden mengajak para ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilkada serentak tersebut.,0,0,0,0,0,0,0,0,0
1120,8236,"2018, IMF Pertahankan Perkiraan Pertumbuhan Ekonomi Global 3,9%",0,0,0,0,0,0,0,0,0
1121,13029,Rasanya baru 2 kali aja yahudi kan org. Tup2 hari ni Yahudi kan tuan rumah \xf0\x9f\x98\x82\xf0\x9f\x98\x82. Betul ta nk aja da bukan2 lepas ni',0,0,0,0,0,0,0,0,0
1122,2040,Bertaubat dan jadilah orang asing. Sesungguhnya beruntunglah jadi orang yang asing kerana agama dan Rabb.',0,0,0,0,0,0,0,0,0
1123,4937,"USER USER Kenapa Bani Serbet &amp; kaum kampret 212 gak demo krn sudah menipu umat???? Jawabannya krn dana jamaah abu tour mengalir ke ustad2 yg ada di 212,termasuk beli nasi bungkus mereka'",1,1,0,1,0,0,0,0,1
1124,2995,"Evi Layanto siswi SD Katolik Karya Yosef Kelas 6B, 1983, istrinya Ronaldo Pardede yang sah.'",0,0,0,0,0,0,0,0,0
1125,9010,USER USER Mmmm karena ada bom yg belakangan ini pelakunya adalah wanita bercadar ya wajar kalo masyarakat resah. Ngembalikan kepercayaan masyarakat biar ga curiga ga segampang bikin aksi peluk2 gt emang sih. Sounds weird. Kamu mau emang tiba2,0,0,0,0,0,0,0,0,0
1126,7434,GANYANG PKI MUSNAHKAN,1,0,0,1,0,1,0,0,0
1127,9,USER Enak lg klo smbil ngewe',0,1,0,0,0,0,0,0,0
1128,6284,persiapan 2019 \nsaya berharap cendana mau bantu abis abisan untuk hambalang\n\nkalo 2019 gagal\nsemua tamat\n\nkarna si sipit sudah menguasai lebih dari 50%\n\ndan akan menjadi \nY\nU\nA\nN',0,0,0,0,0,0,0,0,0
1129,11346,"USER HB bajingan, go to hell erd u lil lil taknak mati, dh tua menyusahkn org'",1,1,1,0,0,0,0,0,1
1130,402,Buat ngejaga kebersihan lingkungan tuh orang2 belum pada melek sama kewajibannya. Asal buang sampah dan ngomong = kan ada petugas kebersihannya',0,0,0,0,0,0,0,0,0
1131,11520,MASY SIDOMULYO KEC AEK KUO KAB LABURA DEKLARASI ANTI HOAX &amp; PILKADA 2...,0,0,0,0,0,0,0,0,0
1132,10423,Kerugian yang ditimbulkan bukan karena Rupiah melainkan karena Rupiah tidak mampu memberikan Nilai Tambah seperti yang diharapkan. Untuk membeli Minyak saja Rupiah harus ditukar ke Mata Uang Asing supaya penjualnya mau menjual barang dagangannya #hening',0,0,0,0,0,0,0,0,0
1133,6488,USER USER Bubarkan KPK... tidak ada gunanya ada KPK hanya dipakai alat politik oleh pemerintah,1,0,0,1,0,0,0,0,1
1134,11259,USER Astaghfirullah Jahatnya Rezim',0,0,0,0,0,0,0,0,0
1135,9114,"Baginda Rasulullah berkata, Dunia ini adalah perhiasan dan sebaik-baik perhiasan adalah wanita solehah.; ; - Hadist riwayat HR. Muslim.",0,0,0,0,0,0,0,0,0
1136,9041,USER USER USER yg sombong itu para cebong',1,1,0,1,0,0,0,0,1
1137,11105,usss kok bloon banget sih mereka\xf0\x9f\x98\xad',1,1,0,1,0,0,0,0,1
1138,3523,"USER USER Anda saja yang hampir lupa, Saya masih ingat ! \n Gereja saya yang di Bom ! \nsudah 2 minggu ini masih takut dan memilih tidak beribadah.'",0,0,0,0,0,0,0,0,0
1139,3187,Orang cuma main bola dihubungkan ama agama; Bzz,0,0,0,0,0,0,0,0,0
1140,407,USER USER Segerombolan onta yg ngaku membela umat tapi itu semata2 demi kepentinga politik praktis.TGB jauh lebih demokratis dia mementingkan umat yg berpikiran modern.salut untukmu TGB',0,0,0,0,0,0,0,0,0
1141,11863,"yaudah atuh usir hindu budha juga aja biar gimana pun mereka nga monoteis. atau, tanyain aja dulu deh. tau arti kata ""esa"" nga sih?",1,0,0,1,1,0,0,0,0
1142,5771,"Eh kiapa so stalking2 Dilan milea ini, bajingan'",0,1,0,0,0,0,0,0,0
